yr_district_id,winner_votes,totalvotes,year_x,district_id_x,winner_voteshare,total_dem_votes,total_rep_votes,total_dem_vote_share,total_rep_vote_share,dL1_winner,incumbent_in_race,dL2_winner,dL3_winner,dL4_winner,dL5_winner,dL6_winner,dL7_winner,dL8_winner,dL9_winner,dL10_winner,incumbent_L5_races,incumbent_L4_races,incumbent_L3_races,incumbent_L2_races,incumbent_L10_races,rep_L5_wins,rep_L10_wins,dem_L10_wins,dem_L5_wins,rep_L4_wins,rep_L3_wins,rep_L2_wins,rep_L1_wins,dem_L4_wins,dem_L3_wins,dem_L2_wins,dem_L1_wins,rep_L5_voteshare,rep_L10_voteshare,rep_L4_voteshare,rep_L3_voteshare,rep_L2_voteshare,rep_L1_voteshare,dem_L10_voteshare,dem_L5_voteshare,dem_L4_voteshare,dem_L3_voteshare,dem_L2_voteshare,dem_L1_voteshare,target,top_dem_votes,top_rep_votes,dem_incumbent_in_race,rep_incumbent_in_race,malepop_share,femalepop_share,m18_below_share,f18_below_share,18_below_share,m18_29_share,f18_29_share,18_29_share,m30_44_share,f30_44_share,30_44_share,m45_59_share,f45_59_share,45_59_share,m60_74_share,f60_74_share,60_74_share,m75_above_share,f75_above_share,75_above_share,white_share,black_share,asian_share,hispanic_share,otherrace_share,native_share,nativeinstate_share,nativeoutofstate_share,foreignborn_share,hs_below_share,hs_share,somecollege_share,college_share,graddeg_share,samehouse_share,samecounty_share,samestate_share,diffstate_share,liveabroad_share,m18_above,f18_above,18_above_share,ptransport_share,walktowork_share,workathome_share,inschool_share,incollege_share,ingradschool_share,m25_above,f25_above,m_college_share,m_graddeg_share,m_phd_share,f_college_share,f_graddeg_share,f_phd_share,poverty_share,hhinc_10k_less_share,hhinc_30k_less_share,hhinc_50k_less_share,hhinc_75k_more_share,hhinc_100k_more_share,hhinc_125k_more_share,hhinc_150k_more_share,hhinc_200k_more_share,lfpr,unemp_rate,armedforce_share,naturalresourcesemp_share,bluecollaremp_share,vacanthousing_share,renter_share,mortgage_share,housevalue_10k_less_share,housevalue_50k_less_share,housevalue_100k_less_share,housevalue_300k_more_share,housevalue_500k_more_share,housevalue_750k_more_share,housevalue_1m_more_share,mpop_share,fpop_share,median_household_income_scaled,income_lowest_quintile_scaled,income_second_quintile_scaled,income_third_quintile_scaled,income_fourth_quintile_scaled,income_highest_quintile_scaled,income_top_5_percent_scaled,median_gross_rent_scaled,median_monthly_owner_costs_scaled
2016-ID-01,242252,355357,2016,ID-01,0.681714445,113052,242252,0.318136409,0.681714445,1,1,1,1,0,0,0,0,0,0,0,3,3,3,2,3,4,9,1,1,4,3,2,1,0,0,0,0,0.604639081,0.605206216,0.632313229,0.666699621,0.6658988770000001,0.650083309,0.3797442,0.37890969399999996,0.34712274,0.325234181,0.334010703,0.34988499700000003,0,113052.0,242252.0,0,1,0.5057033297176783,0.4942966702823218,0.2598471110948501,0.2361579330302938,0.2481376292558149,0.15569011527265492,0.14620760000655053,0.15100293955071822,0.17789627976428676,0.18319932061752686,0.1805175552004145,0.18740438726672776,0.19667467545684025,0.19198665985165791,0.15991136742501333,0.16852381698783708,0.16416847256689154,0.05925073917646709,0.06923665390095146,0.02996337615454717,0.8964218891296756,0.004416264434674209,0.011874998554508891,0.10721959207084523,0.08728684788114131,0.9588856073028524,0.4405197754747571,0.5105405211631462,0.04111439269714765,0.09822469463417366,0.2987491291516274,0.3488644837400793,0.17549301395808026,0.07866867851603937,0.8098439100881403,0.09524051815652472,0.034529891599730786,0.047370478214714414,0.002161298305421864,323677,326502,1.7392090687508598e-06,0.0016050858366280065,0.024733032981755613,0.06544599582309905,147857.54375794827,29768.051963949067,6121.031167052671,282100,289182,0.17406238922367956,0.07069478908188585,0.015299539170506913,0.17688860302508455,0.06581322488951595,0.0057092073503883355,0.13409994472442002,0.07206037439472009,0.26453067648837897,0.4745647843477545,0.3103308494028749,0.1889676751234312,0.10935416752437746,0.06900745179137517,0.026706738914945703,0.6039811520338494,0.05103224651278013,0.001344757649686958,0.12414182191065418,0.1437202901699774,0.1273046362191667,0.2972007486627629,0.6567696176065033,0.01626726989248281,0.05036094413251742,0.12479384277075314,0.24769960075343145,0.06328914283654323,0.017330725763570327,0.00374012022458746,0.5057033297176783,0.4942966702823218,-0.48244945553745344,-0.3684462584892336,-0.325626932078194,-0.4671884188598302,-0.6362994313961866,-0.7373948039866238,-0.7529440420754531,-0.7064961224057635,-0.5915192454971705
2018-ID-01,197719,315069,2018,ID-01,0.627541904,96922,203154,0.307621505,0.644792093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,4,3,2,1,0,0,0,0,0.634809002,0.6144195179999999,0.661222739,0.658863282,0.663253269,0.681714445,0.36577225700000005,0.33922249299999996,0.32083101199999997,0.325214304,0.312878957,0.318136409,0,96922.0,197719.0,0,0,0.5001494294715365,0.4998505705284635,0.2596308285354222,0.2396868460506234,0.24966181751178584,0.15134592359134602,0.14209259305046382,0.1467206410411976,0.18645472741200336,0.1837453050508774,0.185100421098992,0.18561233177359104,0.19208438883057274,0.1888473931860161,0.16128394573624255,0.17318771030337632,0.16723404924656088,0.0556722429513949,0.0692031567140863,0.027844518301353982,0.8978722591489037,0.006387267260789258,0.011811669430550124,0.10577471878047574,0.08392880415975695,0.952730851680576,0.4267200118644753,0.5145924058369623,0.04726914831942403,0.08918389708418724,0.2907189091573159,0.3663095455498515,0.17429438142970194,0.07949326677894338,0.8158590734024529,0.091116024681704,0.031655453838652134,0.0465826715742451,0.0029402776466992933,329582,338258,1.6860614047425932e-06,0.004209983456220257,0.021790302485651846,0.06293274238679765,148748.33681966967,26179.424742117168,5160.319321988325,288836,302560,0.1695044938996524,0.07121688432189892,0.01564555664806326,0.17886700158646218,0.06657191961924908,0.0058864357482813325,0.12274001968424315,0.06126084885526405,0.24063889937087465,0.459948160566151,0.3386049129926447,0.2111962042152017,0.12946867673349705,0.08193476149530167,0.04006730465874435,0.6032312829823601,0.04326264695127634,0.0028811095488883065,0.1368633372311721,0.1427933502113537,0.1362590800648662,0.27883800486226673,0.6627708487021565,0.011871879771483473,0.046565389696169086,0.10917583077424556,0.2931256326236511,0.06427027397965311,0.02068572114807253,0.004799361800682805,0.5001494294715365,0.4998505705284635,-0.5229326887184735,-0.06914008138108318,-0.26445966648841945,-0.4906032361617381,-0.5819616714191008,-0.414963533837465,-0.1975147738019198,-0.5799138511389628,-0.4709107922345885
2012-ID-02,207412,318494,2012,ID-02,0.651227339,110847,207412,0.34803481399999997,0.651227339,1,1,1,1,1,1,1,1,0,0,0,5,4,3,2,7,5,10,0,0,4,3,2,1,0,0,0,0,0.6751632359999999,0.6788544479999999,0.667111617,0.6828214890000001,0.669770651,0.6883139640000001,0.305989558,0.303596152,0.30633761800000003,0.293697878,0.29606260100000004,0.24409038800000002,0,110847.0,207412.0,0,1,0.4992649927631993,0.5007350072368008,0.2708909453453696,0.2680321420402705,0.2694594424517022,0.18779100105623767,0.1786034751004753,0.18319048518029074,0.1884791941334691,0.17928210748028825,0.1838738908816311,0.18289298219520989,0.1863097227912401,0.18460386382228933,0.12521836895719846,0.12529564493953887,0.1252570637467749,0.044727508312515284,0.062476907648186926,0.022330957745777667,0.8999811213894657,0.006453967654647285,0.014823484991504625,0.12861368069976714,0.07874142596438237,0.9238650808633818,0.5273727267006482,0.3885167704990246,0.07613491913661821,0.10504608724554733,0.2591019269900205,0.3643891919937091,0.18371462388429954,0.08774816988642352,0.8097715688125354,0.09848215971304512,0.03537599899314077,0.033660562582593916,0.0065521364294254605,289231,291220,1.8388734662568248e-06,0.01297349041473184,0.031698981434053516,0.045433807208614285,158893.07263407257,41296.936170208144,5530.851887557626,244535,248877,0.1786329155335637,0.08774613041077964,0.0190565767681518,0.18870767487554094,0.06372224030344306,0.005303824780915874,0.15700207664715876,0.07158987483832999,0.32249488472671783,0.5453873579185801,0.2580527061335377,0.14517453517734089,0.08139272296774812,0.05022548261491402,0.026428341693412075,0.654130362305499,0.07212237093690249,0.005370618305744888,0.1231005281638193,0.1328797784493987,0.12452895750582625,0.33908958400339423,0.6620970288725868,0.02110178661103029,0.07408404475069763,0.2283973306964729,0.1276461360847799,0.04436759353693071,0.01931051620685549,0.010012476767844107,0.4992649927631993,0.5007350072368008,-0.5711834074752222,-0.10501856048122357,-0.4531558348304404,-0.5707815554397022,-0.6634698882985081,-0.6435434168579715,-0.5577653128547841,-0.8949206775155613,-0.6753901106624266
2014-ID-02,131492,214293,2014,ID-02,0.613608471,82801,131492,0.386391529,0.613608471,1,1,1,1,1,1,1,1,1,0,0,5,4,3,2,8,5,10,0,0,4,3,2,1,0,0,0,0,0.656410988,0.665243359,0.665518234,0.651049925,0.632417905,0.651227339,0.319600647,0.322348401,0.316871291,0.326172244,0.36721317200000003,0.34803481399999997,0,82801.0,131492.0,0,1,0.5040672657901019,0.4959327342098981,0.2843290631453938,0.2639593780712144,0.27422706953156145,0.1741314378227744,0.16859108434342165,0.17138379517326965,0.1919799473891689,0.19244260766575108,0.19220939576514465,0.17219758069514726,0.17442229670135825,0.173300890186948,0.13059485941106613,0.13533755008441906,0.13294691496421382,0.04676711153644949,0.06524708313383565,0.02357385158270707,0.8999561342666361,0.010112863657552342,0.017776244768292697,0.13813706854427002,0.07215475730751879,0.9256069655285319,0.5140176637685289,0.40129647611941976,0.0743930344714679,0.10548357544823976,0.2686700290940573,0.3533266890157349,0.177507978214692,0.09501172822727592,0.8093202810906196,0.09813301939965184,0.03182577680465002,0.04134376612940517,0.004705256014666902,288658,292083,1.8142561868597656e-06,0.01276226652944999,0.022774621608279852,0.04480459173855203,157733.12447267378,35726.105290133986,5583.7538462483835,244801,251864,0.1701341089292936,0.09208295717746252,0.021654323307502832,0.18467506273226825,0.06943826827176572,0.007373026712829145,0.15490477636599267,0.06804168959919743,0.3130551704438577,0.524958721444645,0.28473494639012936,0.1658352898555773,0.09806530720302084,0.061308234113852174,0.030856155555710377,0.6404757646809469,0.05212381359199025,0.007391588739138191,0.13822491109935806,0.1370209362624321,0.13499359698681732,0.34149034743654944,0.6327357557355283,0.03789654096201353,0.08328881036388931,0.21900011108701287,0.15434746959654255,0.047846763400532163,0.01865732830444189,0.011272686877449863,0.5040672657901019,0.4959327342098981,-0.579235402119078,-0.2686543046082894,-0.5309929888447181,-0.5874887694964382,-0.6357586822666391,-0.5141093811632693,-0.35072065185712736,-0.869030756062936,-0.8099094135953825
2016-ID-02,205292,326237,2016,ID-02,0.629272584,95940,205292,0.294080684,0.629272584,1,1,1,1,1,1,1,1,1,1,0,5,4,3,2,9,5,10,0,0,4,3,2,1,0,0,0,0,0.6582691039999999,0.659404041,0.645605589,0.631369465,0.6214405270000001,0.613608471,0.31951009399999997,0.31231317,0.318149354,0.34283567600000003,0.340236107,0.386391529,0,95940.0,205292.0,0,1,0.4935250286541004,0.5064749713458996,0.2741500203024571,0.2681632850008444,0.2711178887121173,0.17513840333554515,0.16792443726024753,0.1714847100742685,0.19719875610311668,0.19091413544355715,0.1940157530346464,0.16663860636011607,0.1689449685155251,0.16780672106669012,0.13877224604597269,0.1412169171753239,0.140010410786161,0.04810196785279233,0.06283625660450191,0.02373960184395137,0.8980292821689626,0.009308611381970769,0.017274329103035013,0.1399456488534694,0.07538777734603155,0.9237532106033612,0.5272464448142798,0.3874364294424853,0.07624678939663873,0.09305539135979286,0.2562022392210596,0.3499340094537998,0.1998263508681488,0.10098200909719894,0.8176255098474795,0.09015716376948664,0.03448145242686178,0.03738107631888287,0.008138008900489014,293165,303339,1.7811812756105324e-06,0.009854001862892208,0.02763200631343296,0.05154359677778703,159028.6862350991,34127.360962398634,6262.662637460289,252701,263282,0.19138824143948774,0.09650535613234612,0.020051365051978427,0.20792534240852012,0.07578565948298782,0.01024756724728618,0.14844045934539127,0.07416920527669438,0.27783293630489075,0.4877858689501167,0.31842471764670005,0.1978150446106354,0.1205080156823411,0.07329834061312937,0.03608497199339905,0.6366246471520823,0.042530591867301085,0.0064333257408954025,0.12523652032882288,0.11973096309487845,0.12948224799707378,0.3348254373807644,0.631582432921207,0.02308722917590003,0.06986790559299844,0.17242064401754467,0.18433614027580372,0.044309955730798434,0.013367363053301341,0.00476314194162986,0.4935250286541004,0.5064749713458996,-0.5377815123266225,-0.5272788798351091,-0.45065069502324934,-0.53845368141729,-0.6056307406498713,-0.4899820329605473,-0.32976505892050784,-0.7960789784264513,-0.7117141376855167
2018-ID-02,170274,280655,2018,ID-02,0.606702179,110381,170274,0.393297821,0.606702179,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,5,10,0,0,4,3,2,1,0,0,0,0,0.637824907,0.667565133,0.625202643,0.616527745,0.6179873810000001,0.629272584,0.314149888,0.333179047,0.355451212,0.357923345,0.343689253,0.294080684,0,110381.0,170274.0,0,1,0.5049770767852111,0.4950229232147889,0.2687631268245837,0.26591747489800405,0.2673544638894365,0.1818416949858823,0.16459335988078078,0.17330337372156668,0.19398842324833976,0.19400483717294115,0.19399654851727735,0.17009490828884882,0.16830430215229766,0.16920851720480692,0.13501739865552578,0.1445019910585591,0.13971248931237612,0.050294447996819626,0.06267803483741724,0.0253976191275934,0.9032121525086136,0.006847335380358475,0.015237800387233625,0.1444857907511389,0.07470271172379431,0.9285661592640384,0.5298872523706268,0.3905653828618281,0.07143384073596158,0.09415210072406954,0.27113983304893235,0.3511352980061185,0.1916305400544205,0.09194222816645913,0.8213742802860353,0.09139052184628928,0.030798497020768163,0.036810172078302936,0.004851909139173121,305336,300482,1.772082896388293e-06,0.008396305625524769,0.023378872174747784,0.05062893822045403,157504.91003621192,33102.680587605864,5349.686907315433,260043,260349,0.18821502597647316,0.07731029099033622,0.02135800617590168,0.1950420397236018,0.07639745111369739,0.008826613507253727,0.12947776671895087,0.06026591215555827,0.27934691497503555,0.4830317828969383,0.3097648005990147,0.18521414443277484,0.10471160822850024,0.06313177328884899,0.02476567857959308,0.6408473847865106,0.03949892171769874,0.007662721893491123,0.13980976142211132,0.13902619678777484,0.13144983295396667,0.3296303536108194,0.6215768742246846,0.016986512600265898,0.06018177594804708,0.15415371385362045,0.204525123926914,0.04940767136015657,0.01311178874847408,0.0051053440547205895,0.5049770767852111,0.4950229232147889,-0.65438183005311,-0.31480789528992265,-0.559601112047558,-0.6629741568719413,-0.7666484422488683,-0.8636201500723342,-0.8582096854354916,-0.8009245272261484,-0.7249907614105608
2012-IL-01,236854,320844,2012,IL-01,0.73822169,236854,83989,0.73822169,0.261775193,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.174513064,0.16976615,0.180293609,0.18725750300000002,0.210213033,0.158650874,0.830233538,0.825486313,0.819705612,0.812741458,0.789785408,0.8413491259999999,1,236854.0,83989.0,1,0,0.4688203403981655,0.5311796596018346,0.2629340168101607,0.2243876017566125,0.24245894518314595,0.17387746752582592,0.15815619407700846,0.1655266468467757,0.18392806647052806,0.18237333857272575,0.183102226635,0.19891221293672426,0.2169958102561107,0.20851785200521256,0.1301102828366695,0.13873150060801734,0.13468969835780736,0.05023795342009157,0.07935555472952521,0.023552686341135387,0.40572764761963853,0.5223058393460565,0.015337380051110497,0.08880166757868252,0.05662913298319446,0.9322362816831488,0.7636999825118609,0.16309382104556505,0.06776371831685123,0.12181695553961608,0.2826579879883095,0.3325247031870591,0.15956492415077778,0.1034354291342376,0.8696400264014487,0.09535266806947867,0.008226477042586439,0.012708517852005212,0.003154916705685902,245014,292122,2.133381446541617e-06,0.18288205268500587,0.03350227860130597,0.04017249695826524,134777.493023225,29970.01911076839,9214.780994485507,210734,256311,0.15341615496312888,0.07965017510226162,0.011953457913768069,0.16462032452762465,0.10417032433254914,0.008992981183015945,0.20287933748159515,0.11168628049361996,0.35866028343092565,0.534276831524538,0.3015392244750043,0.19535753113734766,0.11255221346964467,0.0709378397451792,0.027538194510671576,0.6217981796029528,0.17675320782559573,0.0002132331329710291,0.06826406491622428,0.13528996019789458,0.13464649065473008,0.3952469053386485,0.7132836696460674,0.005897825689288666,0.0431014362940208,0.18474387036137588,0.14682116657099786,0.02622166993622779,0.012104735291705828,0.0059419805340213076,0.4688203403981655,0.5311796596018346,-0.5114687616863265,-1.0464499040697328,-0.8080819483680414,-0.5288320189140436,-0.34537545700387207,-0.3543754961002632,-0.4334959743519755,-0.16410640347246713,0.29428474627983536
2014-IL-01,162268,222017,2014,IL-01,0.7308809690000001,162268,59749,0.7308809690000001,0.269119031,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.198058693,0.17241199999999998,0.207722885,0.22984836600000003,0.265447112,0.261775193,0.8275876879999999,0.801940683,0.7922763359999999,0.770150595,0.73455133,0.73822169,1,162268.0,59749.0,1,0,0.47193346903688105,0.5280665309631191,0.2540755655013197,0.2121314459849874,0.23192627981402766,0.17800523136694554,0.1657586111367624,0.17153820110596998,0.1796407715971021,0.18122765589752385,0.18047875208466566,0.2102732001676872,0.20639816366106886,0.20822692308228175,0.12655952008407975,0.1578301650330462,0.14307250108325986,0.0514457112828658,0.07665395828661135,0.02427905979170521,0.41044750125741736,0.5111732505179445,0.015780065511096626,0.099418871152686,0.06259918271354152,0.9344317797088364,0.7739435255893142,0.15671251886126053,0.06556822029116352,0.11263571766538401,0.2864925070030944,0.32355552019696593,0.16281513924538255,0.11450111588917315,0.8733289584961706,0.093944751658328,0.007672684157655756,0.011130756080536016,0.0043957360663526256,252664,298614,2.136972791736424e-06,0.16768886375258654,0.03476034530054626,0.035993077733262435,131244.56918731242,31478.17232284145,9638.84964314923,216092,261554,0.15303666956666606,0.08578753493882235,0.017117709123891676,0.1708939645350482,0.11456525229971633,0.009516199331686764,0.19817037064902246,0.11244391953845168,0.3362865584236721,0.5110613875881533,0.3150693718610978,0.1971956939261417,0.12966142305704076,0.08181615796484053,0.033619977284818935,0.6156246124068248,0.1377654275082385,0.00028659799665162736,0.07363046430906987,0.13445344333215956,0.12894531853424618,0.4054320223680388,0.6745762281609159,0.02433792591370349,0.05799851497401205,0.1984667423987612,0.1631117006086068,0.034498296027872785,0.013758702315752065,0.008548418828098722,0.47193346903688105,0.5280665309631191,-0.4917226109426831,-1.1469516069355241,-0.7713174044869914,-0.5430490099795195,-0.42492949246910744,-0.467461791954835,-0.6026501010507358,-0.3028462664867867,0.24195976006145786
2016-IL-01,234037,315862,2016,IL-01,0.7409469959999999,234037,81817,0.7409469959999999,0.259027677,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.217983843,0.183983829,0.23714319399999997,0.26330729999999997,0.264073354,0.269119031,0.816013326,0.782010468,0.762849695,0.7366832179999999,0.735913983,0.7308809690000001,1,234037.0,81817.0,1,0,0.4661751562603945,0.5338248437396056,0.2351868167322273,0.2016980651593223,0.2173096891567868,0.1741378882450023,0.16720577797283312,0.17043735556217587,0.18410537679774647,0.17452848078975744,0.1789929917827713,0.21322918088525444,0.2144308447521984,0.21387065891125331,0.1425322942906424,0.15967718340078998,0.1516846620407998,0.05080844304912703,0.08245964792509873,0.023685753129760373,0.4234013137153385,0.5000130156737636,0.01772156292210553,0.10446668999846703,0.05886410768879235,0.9249284861035991,0.756758750148234,0.16195547482624076,0.07507151389640103,0.11206329116603136,0.26546775227891795,0.33325643462304466,0.17207179940865594,0.11714072252335005,0.8845900207383068,0.0831976328827982,0.00864096119304558,0.009358269436016394,0.004584409536728785,246536,294674,2.260555159136064e-06,0.17026177735981365,0.02442141272613481,0.03936654400802141,118033.53307929508,26385.132817286543,9834.208512167608,214511,257972,0.17070919440028715,0.08959913477630517,0.016344150183440476,0.17320484393655125,0.11277580512613772,0.0136759028111578,0.17133832942381058,0.11689751528201492,0.3278741689638398,0.4957858971796622,0.34707614798948644,0.23310116486475274,0.1438677733321769,0.09192966313574502,0.041801637372209925,0.6214082145550495,0.09923523290372237,0.0,0.0742791946946828,0.14532100496779254,0.1346171418128655,0.4021102567680188,0.6834543264227463,0.0066919375082781975,0.036335770014317335,0.14206964408479394,0.19876505055219526,0.033295700382846946,0.013257731048445593,0.0019867674977451766,0.4661751562603945,0.5338248437396056,-0.58492075628734,-1.411033512042394,-0.9193660691680134,-0.5856990055655888,-0.35951348724301196,-0.39178333692761286,-0.4286150439925185,-0.35148258187933445,0.22664949431122117
2018-IL-01,189560,257885,2018,IL-01,0.7350563240000001,189560,50960,0.7350563240000001,0.197607461,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,10,0,0,10,5,0,0,0,0,4,3,2,1,0.229236047,0.190854947,0.24688234,0.24191805600000002,0.228317569,0.259027677,0.8024085870000001,0.7572910209999999,0.736276495,0.7356280959999999,0.73800166,0.7409469959999999,1,189560.0,50960.0,1,0,0.4641840169658672,0.5358159830341328,0.2419516771945761,0.21450592916070213,0.2272458067316988,0.1707852007673322,0.1583568679121226,0.16412590138104266,0.17663879808525515,0.17727685724714026,0.17698068038231454,0.2086707344038534,0.20707150456497486,0.2078138414956372,0.15576724256422822,0.16216726937622794,0.15919647922194466,0.04618634698475495,0.08062157173883218,0.02143907589503096,0.4179925295813875,0.5027594500240645,0.020069988363012967,0.1086761436217799,0.05917803203153499,0.9272140442760309,0.7806171348045777,0.13943163235443018,0.07278595572396901,0.11055785868781542,0.2722930458150357,0.34162187848200826,0.15996141115553514,0.11556580585960542,0.8725271402555144,0.09078791695158098,0.007917034801387562,0.012782654647790428,0.004314978147707902,253693,303445,2.1409037925547163e-06,0.1583994329164438,0.03655522993466069,0.04142532251236393,122811.65763927333,25977.906512381407,7973.865862496642,220296,267928,0.1510149980026873,0.08890765152340488,0.01421723499291862,0.1673173389865934,0.1137208503777134,0.012074139321011614,0.17570879514880502,0.11912951497533085,0.3197708393434377,0.4947702845645726,0.3389365998712913,0.2183794539496557,0.14442373270014572,0.08848722899052437,0.03924875544607919,0.6206818863222401,0.12959978549463316,0.0003099312008577556,0.07422038120563121,0.14867115614455287,0.1292342176962764,0.4151891056224989,0.6459334682519605,0.00847457627118644,0.03828737667594232,0.1530672906653175,0.1841259802681508,0.03661775866430559,0.00833544143688338,0.0029091828990640022,0.4641840169658672,0.5358159830341328,-0.6872149563048403,-1.416514071066677,-0.9652922164304928,-0.6730315495474438,-0.5701608462209574,-0.600372385360947,-0.6905905304545791,-0.29042099372898733,0.043396242145807146
2012-IL-02,188303,297712,2012,IL-02,0.6325005370000001,188303,69115,0.6325005370000001,0.23215389399999997,1,1,1,1,1,1,1,1,1,0,0,5,4,3,2,8,0,0,10,5,0,0,0,0,4,3,2,1,0.148596245,0.118695353,0.156974386,0.158778378,0.185241035,0.138328176,0.8658235479999999,0.824332505,0.8091865509999999,0.796102871,0.7470861809999999,0.8616718240000001,1,188303.0,69115.0,1,0,0.46726524609700204,0.5327347539029981,0.26208499516147993,0.2363785398873582,0.2483902730373023,0.1748529602397253,0.15203469155715382,0.1626968754886231,0.1834507541157567,0.18541473862344324,0.1844970369191284,0.21125491011808398,0.21560326819852452,0.2135714315899496,0.121140865748403,0.14011211295909465,0.13124750846242375,0.04721551461655105,0.07045664877442555,0.02206226830517518,0.3787024424463624,0.5527234002391876,0.006445951066554163,0.13281814557763524,0.062128206247895834,0.9381056285154452,0.7534578667789825,0.1801457382205738,0.06189437148455493,0.13456039640906153,0.2933236140218424,0.3630054367398653,0.1339898207568046,0.07512073207242623,0.8798990848045437,0.08446928664902106,0.012050942170972656,0.009694282176579055,0.003541328885777353,244776,288794,2.11512905981685e-06,0.11532561406281995,0.015203825385933588,0.029954984893174445,135375.99968084125,29440.510458357614,6751.750781043965,207934,253004,0.12004770744563177,0.05736435599757615,0.0071753537180066764,0.1454482933076157,0.07835449241909219,0.005462364231395551,0.2226135119868489,0.12579900361827578,0.35226277824695706,0.5544058512245578,0.2681746689703797,0.15235885237899696,0.08059767407625497,0.04474032866650654,0.013171453586121935,0.6313440154607208,0.1838785393656269,0.0,0.0813199303433821,0.15502247155861895,0.13517153578129187,0.3721090596356931,0.6895853899308984,0.008903010858835143,0.09615004935834157,0.3649925962487661,0.05610192497532083,0.011296890424481737,0.0057132280355380064,0.0028566140177690032,0.46726524609700204,0.5327347539029981,-0.6770698945438987,-1.317595120015604,-0.8156382964333379,-0.6689672819989229,-0.6059914923997897,-0.8393797074866621,-0.9916519835016829,-0.18860297131748704,-0.12190313479715317
2014-IL-02,160337,204266,2014,IL-02,0.784942183,160337,43799,0.784942183,0.214421392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,4,3,2,1,0.168463787,0.140137492,0.17268913100000002,0.194967821,0.223287643,0.23215389399999997,0.8462550670000001,0.804337677,0.793312699,0.7597048479999999,0.70872136,0.6325005370000001,1,160337.0,43799.0,0,0,0.4688711912824925,0.5311288087175075,0.2606885122410546,0.225665129195461,0.2420865845267915,0.1608467043314501,0.1524304280979513,0.1563765775617144,0.1848165725047081,0.18551265886759127,0.18518628402539075,0.21239924670433144,0.2214011735852871,0.21718042940477555,0.13060338983050848,0.14792973384192246,0.13980591028472047,0.05064557438794727,0.06706087641178693,0.02374634553970364,0.3896105914381824,0.5561239698961737,0.00730979900171937,0.13162865542929886,0.04695563966392443,0.930530066387216,0.7520079342541928,0.172835634069258,0.0694699336127841,0.12797455112192832,0.2960780546126092,0.3490211148828967,0.1387070603556865,0.0882192190268793,0.8746201348653677,0.08542179687687637,0.012710912566383684,0.013595321954686029,0.0023692564603562784,245359,291105,2.1384713260115035e-06,0.11636675355086908,0.021789582258896337,0.031027417309005764,124095.69708096508,26759.22270142416,5230.415912679613,211996,256394,0.12676654276495786,0.06521349459423763,0.007721843808373744,0.1485799199669259,0.09139839465822132,0.009458099643517398,0.20736009448769951,0.12291838321477062,0.3427177743479051,0.5373153381067877,0.2869449505440732,0.17270311357649326,0.09908205776885497,0.0567476297130125,0.022064654388754143,0.617821385519543,0.1539538158836501,0.0009929365446966188,0.08528075259752893,0.1856852837454297,0.1470216549917346,0.3845493263394877,0.6745923998441251,0.02363263818179533,0.1030093902025116,0.3666138703473243,0.05611494512953954,0.013324785357820768,0.004739098188583425,0.002840944802705183,0.4688711912824925,0.5311288087175075,-0.6936039704818798,-1.4188179223774555,-0.8822851425803894,-0.7035332453863148,-0.6233698863668883,-0.7246142349971859,-0.7891273799183255,-0.2953471341745198,-0.13466288898092774
